Year,Month,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,Hybrid China,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Pakistan,Russia,Spain,Singapore,UK,US,SCMP China,Mainland China,Sweden,Mexico
2006,10,60.04309369,64.02308004,43.56473612,113.5249803,54.641426,56.6100502,79.5371474,102.5792541,54.06163367,66.62074715,37.20119851,46.69381127,64.07449982,62.72900682,140.8083801,65.91065272,128.98967,81.35377502,63.84397763,68.01689955,55.62951083,74.12514591,70.7632217,86.27015453,39.09672043
2006,11,57.21886907,60.72384335,51.6624196,84.58386244,80.30290618,47.13332748,58.51061045,45.52824124,71.95194214,49.7041959,85.04990131,87.93054945,71.03724548,66.06842777,108.0772629,64.54909792,102.0336997,75.6546936,59.85292829,91.79184501,49.59913099,43.89590322,59.04700638,71.60770537,51.20937572
2006,12,56.87605542,59.35584846,39.22259614,78.5081202,44.7512585,65.63742828,72.31385157,65.25806223,84.13798832,55.45197246,63.49550636,129.1672876,67.54638644,66.15766451,106.0581665,66.81373816,58.93057473,76.45452118,61.99633807,80.55703802,51.03903886,67.67838676,64.14934971,80.71162487,34.39215019
2007,1,65.5499194,67.45069418,25.66197288,149.8407671,53.39283011,31.60078049,54.38305912,100.0644137,74.49567051,47.18147611,45.91791915,24.06889309,31.98430182,74.20869894,134.7916107,72.78947504,149.0618381,66.01924896,63.45912716,68.25110617,74.51002654,80.17083733,28.99723042,54.65678776,36.19042311
2007,2,54.67685486,57.84679059,37.19546429,91.71241099,69.19994039,49.9949913,54.75592597,110.7916511,47.32786165,67.2838931,71.26275689,23.77799778,52.37931408,71.62869679,66.33508301,66.55748558,106.7869475,74.44132233,54.0521487,50.54887696,50.86002527,64.65912111,39.75543733,74.65096758,40.19172423
2007,3,64.00436583,65.38341771,28.17454107,86.28601447,74.08420311,62.84269714,70.76415199,69.7836973,100.4476569,65.00856172,50.2120911,82.04660224,69.38379004,78.21486686,79.73516083,71.10819057,83.08111435,73.77008057,63.4952682,39.88483942,72.52986574,70.07432251,60.24590986,78.02769869,32.91698237
2007,4,60.55439978,64.60742176,28.87294788,105.5030259,52.7989035,69.27674103,57.23225915,79.72940409,69.16750924,62.10172339,72.65432632,72.12497901,63.66464792,75.36784534,78.80786896,71.69779795,154.736519,74.17844391,58.2680896,56.02066696,59.84139351,68.33133951,41.06160056,76.89896724,8.508974751
2007,5,56.72246199,56.25322109,37.89541626,97.57683211,70.11592789,48.2954216,45.54959046,110.5976319,28.43398527,65.94273671,35.18941484,68.25576234,49.49992566,68.71820991,69.24032593,62.81145462,87.80557254,63.01616287,52.88230645,52.00436747,71.13732015,47.7915243,37.01333131,74.38268742,85.21693043
2007,6,56.93653426,57.70297972,32.2055192,84.20055188,51.59319006,41.45505142,63.31108322,74.18858888,45.65317418,73.27382451,27.73945954,91.65542464,74.48583619,65.80570049,74.09075165,62.07075285,86.86298588,70.7771225,55.48557364,47.32553196,68.75923281,77.0894637,44.43644407,62.53455497,89.33470867
2007,7,49.22791098,55.13466824,27.20906147,55.86046634,50.65945079,43.8836937,98.98912175,48.65172769,37.95064849,72.05192824,35.04796481,50.46436009,59.82310908,86.48224721,37.30658722,64.52202453,84.86002762,54.16145325,56.35701685,30.46880283,44.78275066,136.7205776,58.83501566,69.0162486,44.02552328
2007,8,77.5570188,74.72391611,80.25346691,181.6736056,60.7907649,79.36716461,58.19963141,151.1452994,117.5662955,85.66967947,47.82679821,48.97549572,58.47851576,97.564782,80.59307098,68.42398311,39.61501729,85.71142578,73.49049561,60.00445467,90.00729662,56.7362403,50.13804935,87.47700651,93.70981699
2007,9,99.92792626,93.9551548,75.56383572,127.358946,75.69238265,105.4313965,78.92631095,267.5460895,186.6208518,89.88684807,58.06872526,90.99793926,80.54474339,86.46162914,79.57582092,87.12657925,61.48648346,128.6721191,90.89396954,128.6735353,109.8926555,90.57120336,59.03321823,71.29582171,69.62111657
2007,10,79.91271356,79.26597876,81.7391446,81.97171374,72.282907,57.52710724,77.15950648,147.1582011,141.7201668,82.38633019,72.57213723,115.704742,38.65604126,89.04149279,57.74413681,87.18430426,85.83960904,90.02992249,78.41528351,82.11963906,90.64007585,92.54259734,55.08271211,53.73406929,66.78520081
2007,11,84.62105789,81.54358875,87.97126383,111.0057916,82.84082306,36.36529922,78.51225289,113.9740666,88.4424617,88.76863919,56.17607769,166.4273601,77.55107252,85.35150239,91.98862457,66.507604,57.53176324,88.38692474,82.96167445,134.3202605,106.5661652,108.4284754,46.67106496,55.8435759,67.22287372
2007,12,95.53915298,96.35359407,97.61189849,189.9762723,97.91312508,106.2359238,97.00265844,120.6578802,116.0400534,103.0773789,61.80947933,145.3551704,65.2363583,94.48285871,140.6244507,73.29945501,125.6462923,87.30826569,95.47459633,91.71972844,116.9908972,93.8269296,84.05054526,62.28190093,90.05629583
2008,1,135.1704225,133.4934696,141.8565549,224.3992164,112.4867681,97.10041046,117.0990415,224.4404664,186.5390985,94.81130931,126.7785749,100.735183,102.7479178,128.3147769,135.0809937,82.07913446,124.26589,101.7124634,131.3237792,139.5479005,177.0422066,142.8052425,82.04292545,105.3682529,107.6443831
2008,2,102.1922396,103.0362316,118.6484649,175.4080028,132.2068911,70.39091492,105.2319114,144.977137,127.3486535,95.01790772,89.3504401,56.11519561,99.82234705,106.1613469,95.59580994,70.94547988,143.6300746,106.2049103,99.34124474,132.7440348,108.3147367,157.7542678,54.38575826,89.46371941,49.85234542
2008,3,118.2891391,125.929997,115.1673369,151.2963631,104.6199111,90.96749878,166.6333331,191.3272224,91.62520594,104.949238,175.1922806,141.2767209,99.05816221,151.4929986,87.94452667,73.58781009,145.3533149,81.70159912,127.8025136,217.7699726,114.4745761,174.0117215,135.9465055,79.30984464,49.72802182
2008,4,92.07784228,98.59828562,88.42574356,123.3202773,102.5618271,83.54506683,124.6476154,120.201204,78.17948455,82.04873157,124.7766602,132.3039777,72.35314013,104.1917199,74.09506226,73.51103641,145.4422066,93.162323,96.29723637,115.2067193,98.19769865,145.5144919,91.60267924,93.68800825,63.56647757
2008,5,78.16833396,80.93039582,140.9751911,76.7779137,82.21618776,72.03248596,89.05328395,73.11942262,53.69578469,73.77247371,94.38440488,105.5644814,67.74436283,93.74548475,89.21492767,69.97574631,111.4049992,80.3693924,84.65455635,120.2624756,88.67343413,100.6835843,67.59962873,72.10124196,51.38188785
2008,6,88.71286094,95.24030371,102.8625322,82.63455779,76.64591498,74.69186401,110.603719,108.1952882,114.4253694,86.73100689,162.8737093,70.00994668,73.3658702,96.40217479,125.8710938,78.1475404,103.0274984,85.597435,99.67037472,134.1222228,89.13688333,157.0119332,62.94436205,77.45795076,71.72769486
2008,7,94.62510189,104.0325091,113.392698,58.23662051,70.88189942,80.54885101,150.4617886,87.52263721,85.72581955,105.6882192,193.6118129,168.32971,61.35955541,103.26998,126.503624,74.37353482,25.98754268,85.85951996,115.3235364,123.123961,115.1027243,152.1179238,126.0443442,93.69370378,63.07758085
2008,8,90.25747199,98.55247169,134.681548,109.4386754,100.2048705,79.38323212,175.4568095,107.7161781,86.25925002,94.64826385,92.26747003,99.86144432,58.86369398,107.8907911,110.4811401,71.58996389,85.45172697,82.76660156,108.1507844,125.4557142,81.16307827,205.6284567,128.4167412,95.08484613,65.43401456
2008,9,167.8167161,169.3511519,206.1180109,261.7321337,184.167507,130.9263763,199.7510182,206.8439708,155.911751,116.0831155,124.1117008,165.0789475,97.26407405,144.3464223,261.6299133,77.33759383,120.6571256,103.4453049,178.8341806,185.3356391,238.1718742,298.387002,103.9330504,105.7871318,86.68493041
2008,10,206.0440663,204.8919745,290.9918181,303.3007802,360.2956432,208.5530853,182.2726129,272.4897559,256.0717838,157.6396961,235.1855889,158.0617765,133.048273,239.0244453,209.3003845,92.82052875,199.234956,157.0872192,208.7198443,251.486341,241.7722778,187.5682409,150.5302522,123.2354429,149.6317535
2008,11,143.4651048,145.5227352,186.3618294,201.2301998,267.1357609,125.793396,168.9155674,170.8103949,188.7566897,111.9188064,146.6291464,168.9607312,86.02643733,131.0638915,207.4794617,79.13109162,111.7271119,119.227005,153.1968712,201.9815712,162.713384,194.2370385,126.0783957,102.7213056,112.3501158
2008,12,145.8853565,150.814029,185.8547972,320.6887333,268.9860478,128.5346832,185.1522252,217.3597677,192.4884437,110.6515089,136.1601064,164.8624245,74.72348333,147.0776705,165.294754,73.84621838,143.1658059,105.3665924,153.010288,111.9768752,157.828677,232.7663926,125.1415112,91.78415833,105.6292262
2009,1,146.300239,146.8638169,101.0572362,123.7625874,250.742997,84.69184113,186.9793049,216.7999363,174.7227435,111.6688789,105.8154362,185.6185345,123.0010477,129.4149196,201.6344604,80.27235987,121.8900068,96.91898346,152.2485847,158.6422181,184.8178304,223.546869,133.947781,87.76860225,126.5903406
2009,2,147.8334409,144.6508391,196.2843198,240.2148556,193.6695706,110.9531479,143.2927535,163.9576831,121.9993255,125.9236703,135.7649503,133.0495856,122.5093843,168.1586882,157.9299164,62.96910929,57.71405303,112.2980194,149.7038858,153.1646431,202.5479667,170.9781411,102.8741879,100.4463807,185.5708293
2009,3,132.3202218,136.0422989,118.3162213,206.9262751,166.987504,114.1670532,157.9788222,125.6445591,144.333109,108.0834214,155.9705331,114.3750172,122.7637134,128.3172278,120.7048035,67.74773987,94.72406655,116.3549271,133.0297142,141.8159438,167.9912194,184.4957667,116.0514077,90.01631274,95.41922196
2009,4,103.6068458,106.5492579,90.13869282,142.1278479,136.4624412,50.65618134,120.8972543,126.0774497,120.310985,78.86553134,131.5910636,163.4672559,108.5485789,119.7659379,111.4927673,67.0194663,92.35388578,102.2528305,107.2151217,147.2951419,107.927248,152.9133236,81.10388061,89.54349872,63.58184541
2009,5,103.6473724,100.4333047,130.0363911,163.9434275,120.5772352,77.39147186,78.00456134,117.1136841,112.8020287,79.9528888,114.3160784,51.08924938,131.964981,118.4484046,143.117218,58.77204644,45.95503534,107.3290329,103.9745682,148.2398017,125.9446213,91.1647079,57.25819516,72.10924981,57.85117926
2009,6,109.9079422,116.8087966,75.50700004,125.3882247,91.76108622,58.10758591,177.2631592,111.8803206,136.3208325,74.1310308,98.40060859,177.6802434,73.35578712,121.0972813,174.2291107,81.83277612,122.2441324,112.4206314,123.3042211,157.728827,112.4726351,131.5288105,179.8466198,85.25739414,58.05732565
2009,7,101.28073,108.0242156,78.22362963,158.0436095,91.27556587,77.48791504,135.1935831,108.008304,79.35401615,76.37375178,141.0674899,103.7754277,97.11950461,137.0907394,206.6637115,64.31430512,95.61376388,87.37086487,116.6461482,113.3862457,104.3551071,103.9319156,134.7848897,97.57139792,35.30370943
2009,8,98.25426552,100.1866255,125.6479829,97.7908164,96.65852382,40.3980217,121.6079642,98.04608853,122.8791616,73.53486491,103.879559,54.99681329,57.65992272,147.6085833,103.1876831,81.93435267,94.16582699,74.07118988,105.9344776,95.39430783,111.1743394,92.43109317,121.9350516,71.73111799,41.52625984
2009,9,99.41637289,106.7819432,79.19646109,109.6539646,93.41319476,62.91405106,197.1069846,118.8825641,59.58785113,81.53310401,87.38876593,158.409683,117.374534,122.906917,128.3226318,56.6426145,32.38641499,96.64641571,116.0160679,111.0358246,99.00963606,160.9516451,190.3161026,75.82399267,77.92684883
2009,10,86.35521016,87.69092384,78.03509649,49.11080647,110.3906582,49.8794136,113.875636,124.0478245,84.36804969,87.78785571,85.99908333,77.03209238,88.23627382,112.5768752,115.0917892,71.26834499,67.62959747,100.106514,93.59371364,142.2283846,86.24175958,75.79626366,121.2544527,65.80657012,85.38106902
2009,11,99.45747568,98.19716316,99.87322925,82.64693379,127.5926926,63.37464905,112.0553518,213.2901088,106.5705796,114.8417524,68.55942138,153.3488656,113.5038283,114.1832632,150.372818,72.8394913,109.0628055,89.14588165,105.0622649,132.3121052,99.77926919,68.89027097,123.0599435,70.19594536,60.35711282
2009,12,98.41135103,97.70798666,96.43460506,77.75520885,102.3080776,70.59165955,101.7013845,140.3594552,76.33285647,139.5095466,78.48649558,152.2718849,99.86463256,127.2097419,152.253479,73.95721413,130.1064637,92.33070374,103.2568455,171.2540042,108.3960871,74.85823135,103.5806473,85.08738374,57.13856179
2010,1,113.054439,111.8529673,86.40165499,165.1578232,118.8346851,82.81594849,121.22861,147.0803791,105.5710843,129.4911343,77.45385071,121.4172504,104.5281781,109.9716286,170.9788513,67.22224426,93.92060348,111.1425705,114.7433934,209.1473263,136.8638568,95.78208426,119.1620388,81.35311636,102.57677
2010,2,111.3760631,114.3648081,104.7798737,196.0114825,97.12269747,42.11356735,115.8537875,171.1174838,121.4370072,138.1671738,129.568995,178.0311589,106.4796628,103.804659,142.2926178,70.17261231,146.2115341,136.9974518,112.3036862,163.1825231,116.7215571,103.444367,106.0494584,78.348378,42.24798456
2010,3,107.5633975,108.5899485,113.4223299,105.3700668,141.9658401,62.82676315,135.3521601,169.5692167,116.4701969,111.7549398,96.48685458,161.8074792,98.56237044,85.45129729,114.6579208,69.35876274,67.20615634,99.08506012,111.3383596,208.9407233,124.6875089,90.39569948,143.9223773,68.50535566,41.27140435
2010,4,103.8272743,99.71374927,92.62320648,55.74076535,103.8563255,67.31848145,83.71610446,152.0073606,153.8355469,146.23957,94.16804566,196.0666118,110.8378167,112.88586,138.2570648,81.11085752,71.59264677,98.70111847,104.6313023,214.0236659,123.7022049,46.7454309,95.04216108,74.82032805,86.82881806
2010,5,146.9244056,141.8257625,279.4252734,110.4771926,143.3607117,106.6611633,139.6748094,368.2284461,156.3809576,135.7891747,113.867944,139.1487807,114.9494917,180.9463006,147.4567108,95.81037961,162.106759,149.9833374,152.1899587,238.265501,147.7632571,156.548618,106.9251537,118.1579874,115.2109445
2010,6,134.1327002,133.755899,223.9513097,52.25696751,139.3820539,106.6793747,149.0732343,135.4588666,143.1194668,143.7638185,151.3790616,141.4836784,160.7903983,202.8936212,152.005661,82.94209755,123.8999716,142.4819946,146.5013169,242.656893,129.7321983,130.0135016,138.4905103,99.85671746,45.00507585
2010,7,141.9457118,134.7333128,184.5775508,70.36706175,153.9352138,86.59661102,115.8540959,187.1167962,193.895432,106.0097737,100.3703305,170.5983044,144.4677598,140.7757836,119.2075424,90.10874432,123.3189635,105.1708832,136.5440084,237.9694289,196.9472469,70.8156741,127.5013123,104.8464333,81.62571676
2010,8,121.0654395,117.3939052,205.1326591,84.71240934,144.8289752,59.5188179,108.8937734,170.7781121,146.9262732,114.9974044,89.1088821,126.627049,111.5659138,146.2461192,140.9466553,116.3622617,161.8739306,94.590065,123.8500654,269.2442421,127.2281732,104.1029861,95.15978271,94.87877819,62.42527049
2010,9,132.6647716,126.3941744,155.9339141,84.33953491,202.2310228,50.67113876,107.8663286,214.5264337,111.5932389,80.25552871,99.39948898,120.3683264,126.12785,123.8735069,170.0675049,78.04668622,104.3562261,105.9486771,130.865677,233.2443664,186.7412481,121.5974362,82.11461538,94.1082804,59.98311278
2010,10,122.8439006,115.8642269,112.9947657,22.29630614,211.829318,68.07015228,97.59529101,309.0109413,116.3797591,89.71778782,88.99954627,143.5870984,133.0658144,97.88597611,165.472641,86.60492493,83.02373788,105.4267349,121.0075511,302.2837577,154.7627409,74.11595836,97.89968256,82.06398691,107.3253635
2010,11,127.5558856,121.6045456,136.4268619,88.01173476,182.5560933,45.89305878,98.16052261,152.4380113,137.2138182,126.464216,107.0622885,87.44040665,143.5314155,109.0146919,167.0720978,73.92805196,79.66757618,140.5416107,124.174389,268.5077449,175.0442836,82.42306365,93.28746339,95.12036344,54.69549462
2010,12,130.4582199,131.6366097,89.53490189,78.57729035,142.2542524,75.36769867,132.1404964,311.9080072,179.4142997,99.05485385,157.4347391,196.045076,109.6550151,107.4557252,156.2791901,99.83487043,122.255972,138.5839081,132.9429982,194.9812289,151.5533295,110.6732467,125.7659377,77.45531509,44.01326802
2011,1,110.5341283,116.9326735,84.43441179,26.86301944,128.3673924,45.18592834,178.7636418,162.4641746,140.9458416,96.59691277,124.5488116,155.6403371,87.86672629,108.9054768,137.0540466,94.92870367,56.33475748,131.9467316,125.0824284,195.2267579,111.4928249,172.6803987,155.0462553,79.16856235,58.65542848
2011,2,93.99429556,93.16309208,75.66768361,111.6055368,180.7766583,53.73655319,59.44115135,210.0111903,93.2711136,79.92306618,144.1516675,93.46635843,103.489585,104.4083017,90.90561676,102.9642348,75.13648279,127.2781372,90.26087496,131.3256452,104.5623701,46.08257954,59.00743678,85.64691926,50.25858382
2011,3,127.2481145,125.8922594,114.8180921,173.9181446,172.4585334,89.13530731,137.8188324,271.0741438,123.7856787,91.19717851,96.31920457,175.7729393,99.2566664,109.6790382,164.4974213,82.07437391,84.2337251,129.0709076,128.0090784,177.4130638,153.8417288,131.2483652,120.7701324,98.05778961,64.54344607
2011,4,115.8922114,117.9344602,63.93616248,170.5838003,142.33187,80.51205444,156.9278985,241.7879502,80.16926762,96.13932136,71.03994006,181.348667,103.8810368,118.7212923,104.0168991,130.2522084,111.9053999,126.4727554,114.6099792,156.2340375,124.8465874,153.0111443,135.1717412,93.70730783,48.89285583
2011,5,89.15166475,85.99508642,117.6418769,79.12102959,171.8931134,57.87670517,60.77708341,164.0336383,93.21103606,93.68829826,102.9706468,152.446684,138.2941636,114.9965336,96.73413849,84.04361396,91.91007069,113.109024,87.37399155,146.943298,84.5491611,26.14408675,74.12288335,62.16916662,37.7122749
2011,6,117.6232612,112.596512,152.5920231,107.7116239,161.5382383,85.11424255,85.65188206,228.3782043,172.5946833,103.8234148,105.5109552,95.02691778,97.67909187,118.3429863,129.9898834,107.487373,92.58962759,144.1704559,114.8428516,198.1065934,139.0378982,39.59001272,102.6547133,106.8561414,69.66203907
2011,7,156.7742787,155.5512804,229.3968401,123.5937147,203.4188751,108.9652328,157.2110343,211.3640245,184.0123038,131.8936622,155.3404552,62.50336466,125.6420293,145.750418,134.7798462,59.9174701,162.2380195,156.8602448,156.0971265,194.1976416,207.1603073,207.3971809,99.84159509,144.5859361,80.08977049
2011,8,215.0389929,212.0296141,337.043863,205.8373905,337.3073059,156.2464905,175.0736886,256.7083262,280.6147511,145.0592474,272.8744499,130.1563174,173.3881719,231.553744,219.3811798,84.66070786,191.0654362,169.696579,217.3232817,203.3124371,283.6655748,186.7314804,140.2647613,156.7298215,102.283732
2011,9,190.5212058,187.8719728,200.5741916,190.2132942,280.6702896,89.67692566,164.0230417,312.2534632,377.8437926,151.8769392,186.7873955,121.6605715,171.9327915,149.1629155,248.3185883,93.73462121,241.7758109,142.7769318,187.941363,288.8650704,214.4261053,158.0556294,142.514988,125.521689,81.0962858
2011,10,166.4217284,171.7924291,200.2594763,116.6124798,300.8335593,108.2352524,209.4383725,298.8520946,217.8192679,121.5844871,222.5659289,210.4657305,203.889678,161.3947495,187.1014252,90.13695837,158.8322596,136.2045135,179.140313,334.3316328,137.8392521,238.7096016,157.7215381,106.1911532,63.18464109
2011,11,198.1203528,204.780998,287.1683602,146.258568,399.8462709,116.7174454,266.8042118,361.3698541,327.9483927,188.7045305,224.1403371,124.457571,218.4379952,155.2220706,221.1630707,73.51533266,271.6360901,177.7083893,210.9625325,380.2680239,143.7145629,363.5231097,161.8502214,112.658545,95.00619695
2011,12,182.7958399,192.6119895,218.7468548,154.2996965,309.3749021,174.387085,248.2233654,283.2513873,203.2061437,98.70882449,249.3388804,231.89294,188.1779691,135.2812301,270.3650208,102.4605903,151.1230326,132.9154663,202.8864592,324.939074,183.0886071,324.4626311,159.6143965,96.68015571,47.94231356
2012,1,161.9931775,168.6591583,140.2663578,130.6059774,235.5164136,101.1902771,210.8822997,289.3977719,193.7616748,103.2351222,183.1171139,165.8446676,179.2625604,138.6755339,254.8894043,72.16880883,205.8533775,148.6704407,175.5866368,252.6007411,154.4180208,298.7026441,120.4490894,74.66651295,68.65196282
2012,2,142.6150916,149.3783072,227.5104227,96.60444601,184.2595504,63.67459106,195.9321993,299.1496324,127.2582742,129.6861457,180.2292341,126.8727799,135.015614,132.9517432,114.4012375,95.58424692,194.1283172,141.6598663,153.1731171,280.6376679,119.43544,236.0895262,139.152505,101.0075517,67.52161493
2012,3,134.6966135,149.0388414,134.020196,175.3642056,187.7797127,94.25382996,197.2578697,219.1388432,112.1820564,110.1730936,239.419281,142.6999249,140.950851,115.6339515,111.1845932,67.92722144,219.3765921,152.1989746,142.7128067,254.3473952,98.74810531,242.7279939,136.7797916,74.17799674,43.30641316
2012,4,127.5243578,131.7594549,127.2156507,66.506506,173.8598302,90.50003052,152.2667188,330.9455178,139.8486386,116.0509012,173.368132,196.6498734,190.2788034,139.0711245,122.1959839,81.76642665,128.8316912,205.7199402,133.7980649,222.4167027,96.96967117,155.8289312,126.3162952,94.29543113,32.63353171
2012,5,160.4425058,165.8044218,244.4898588,156.2056846,258.1724994,114.828949,183.2561103,313.9736747,169.5964836,182.1072304,246.4107733,179.2325501,147.6737203,143.4886148,174.7523804,91.77034651,103.8513929,226.4178162,173.8255084,378.449658,135.8798511,216.2519562,133.1500448,113.3613379,66.30916198
2012,6,189.438265,196.4486242,236.638018,176.1161622,249.1064009,139.5036163,225.8152589,380.1791496,202.490058,151.8928339,283.6891011,119.9098127,141.2333046,173.7112342,207.792984,97.66525495,98.41058649,234.3763733,204.8566074,313.5788715,197.4609789,304.5527404,139.038172,114.2225398,67.71946451
2012,7,160.2246145,163.3619146,162.6157595,141.0108647,187.6716442,104.0184479,212.0859526,241.5575338,237.9815577,142.1257115,142.3651367,219.2131639,126.4584897,98.14789513,152.1266479,82.59034848,104.9392218,233.6498566,163.7855124,292.4076827,180.8035422,301.5229164,120.4032902,123.8365079,48.79482553
2012,8,123.0942629,127.3164388,110.6384636,99.74259456,177.266294,85.3920517,146.6494824,144.799326,161.6061832,100.1385404,166.0054134,127.1194664,98.05305288,98.39634248,131.9577942,61.17051726,78.06387822,164.8113861,127.6592703,218.6783026,142.9553013,215.3175342,78.76684521,91.95624142,47.9630651
2012,9,152.0793366,152.8308959,126.6968177,85.04138957,211.1724721,86.33992004,151.0661125,243.7095179,227.4225931,106.6874285,152.3661642,130.0567334,101.1551721,103.3120791,160.979126,33.23362153,250.4549426,171.0133514,147.4881994,309.8489688,182.1071855,161.9789961,120.4692178,99.57802619,45.94752775
2012,10,159.5519589,163.1369182,178.720579,104.0494286,218.4805833,68.25163269,206.8687339,284.0088427,174.7027147,104.1453064,163.2294293,148.6499148,130.0762124,116.0342438,175.7323456,49.80150194,169.3216513,160.085434,167.7387183,374.7680874,166.1284041,300.7020736,113.1046342,82.46964768,57.26131963
2012,11,173.7319489,171.535741,115.9304336,102.3488629,382.5392194,98.84762573,215.4672468,332.8208559,214.81981,135.7901939,141.8102574,130.576241,113.1773587,125.1165932,188.5587463,56.80810461,36.58501901,146.3899994,177.7702477,408.4349986,205.8646602,306.3358361,122.3191181,102.2030606,41.81522162
2012,12,168.5093774,166.3020148,193.3574327,76.76616497,238.7257062,146.4833984,178.921937,270.1315359,170.5152236,103.0948829,153.5653477,116.576548,141.2397579,139.7676029,164.7284241,54.08713609,156.4324951,151.526825,169.2232156,358.9934699,214.9519488,192.768392,142.077437,108.8973922,59.80223264
2013,1,167.8893968,165.6195636,110.672325,164.3462369,223.5265967,103.5130005,177.8959554,318.2390724,198.8841835,86.26991876,133.1489951,180.0679561,171.1816904,95.32588258,192.9524231,57.31650666,197.7275863,135.8550415,161.9932622,371.5023074,199.3589422,208.5545313,130.1575789,107.4731204,67.06057446
2013,2,125.5641384,126.0573151,98.20168079,69.93822503,174.392715,82.11314392,127.093859,242.8760287,152.4201888,100.5472329,138.3507232,174.5073819,184.0668259,104.4445774,164.4231415,76.57673952,151.2452565,124.1254654,126.0778752,265.6839138,128.5625134,162.256029,84.2713502,82.17815681,36.01390133
2013,3,141.5378286,139.0437353,81.99257428,205.754503,258.2416617,70.89022064,96.9031228,259.2550887,201.0030362,147.1745002,155.1834861,100.4951229,241.0182061,124.1101753,125.9201736,41.30890533,230.1564246,129.8958435,123.9658457,274.7190201,146.1158616,83.76906949,90.5134379,97.00481412,30.59160794
2013,4,133.6272547,135.2219247,106.7886309,130.4967751,206.5309057,68.9395752,144.3972596,300.5311552,131.4647436,109.021748,148.7508061,106.5775898,199.6965627,95.40668595,134.6317902,57.99930622,167.3418325,143.9474487,129.852101,240.477416,135.4405916,147.953175,119.6711113,101.0923693,24.38786915
2013,5,106.2846179,105.2471559,161.5003684,145.1582431,220.8104167,78.19818878,83.9077405,256.8084064,65.2171277,84.93272384,122.2845799,167.8093415,130.0247952,93.01065916,109.6427612,64.80675052,150.0585961,135.0992432,101.3142121,162.9687234,109.0280432,82.95887237,71.52192778,97.90918761,27.58124164
2013,6,119.5187303,117.8227445,117.8675903,131.4640692,143.9737118,147.7947693,86.04860098,293.7850449,126.3947244,102.7372716,129.9383202,178.0460769,134.5019463,111.8800635,149.0504608,54.52258085,192.2878638,154.9997406,113.2442682,216.7747382,126.6258694,40.40321298,102.7161109,95.36513398,45.01886813
2013,7,108.3482106,107.8690212,179.2459984,162.3981167,135.839924,128.6874084,101.2737113,215.3303221,160.8444947,102.7323038,130.025727,206.4584824,172.2157724,120.5202805,116.5053253,41.8941409,82.51089393,127.6528931,111.1937697,141.8206951,91.43749003,115.4674727,76.2399961,107.3510159,71.34398171
2013,8,118.5726887,125.2521434,192.5097539,187.2889716,143.0760633,98.1760025,128.3250925,143.9303842,131.1768634,88.26884481,188.8295823,133.9090519,126.3122547,84.2561229,98.12825775,49.29243131,207.5593447,129.3139954,118.4212097,217.5097791,108.7583782,139.7595417,100.9112249,81.39985707,37.25939666
2013,9,132.7182913,132.1953213,125.5666394,126.5808134,133.1094293,78.45075989,97.7214579,244.4139453,130.3910364,82.1285025,160.8184343,135.2300322,170.2308529,99.71623034,122.0067749,65.29758175,214.2166295,132.1534882,121.3419353,181.1646842,179.8897364,69.79079739,100.9327663,102.3390661,49.41802924
2013,10,158.6901741,152.1616564,108.5857547,108.8032957,264.022793,98.40614319,144.6296218,287.1696463,209.0070588,108.3819157,107.3188872,160.5320249,153.3420771,102.1079467,143.5281525,68.79572153,153.6882602,127.7625504,146.1543685,229.4941566,225.3733071,97.59776311,153.1258459,93.27239617,79.34555355
2013,11,96.36214499,96.52410971,74.09328393,106.088689,135.2249635,108.0075455,115.7180528,185.9594107,110.1591896,92.1756908,79.37088974,120.5732377,187.1767454,70.58603988,84.72370911,70.37739779,77.41041369,133.3759308,93.48789817,176.4741361,89.91517307,81.02541356,120.5846365,85.97449573,49.47553751
2013,12,119.3345969,121.7632642,115.9981343,116.3469485,132.9836954,134.9224091,142.6910738,223.9708835,166.1023766,64.23255247,103.1948176,223.193475,94.3384592,89.31445605,125.7977142,90.9951546,206.5607774,136.3849182,118.6949617,190.2335088,115.0207376,137.2324553,124.1559747,100.3721376,15.2951986
2014,1,111.0427866,113.1101723,77.63706238,136.6474329,132.7874408,86.90003204,114.1891735,221.4137978,106.1858022,116.1419929,95.1799378,66.10054073,116.0104755,100.2857327,105.6411285,80.88225762,255.2407059,131.9276276,103.2447377,206.4477837,107.7051288,103.444367,103.5485547,108.4015776,46.55311458
2014,2,98.213258,96.02796817,68.17382531,170.0154063,165.5119032,88.356987,76.09082751,139.9690958,134.5987229,83.30682001,78.7098876,132.7586305,136.1900717,127.7599071,80.79807281,38.09908014,162.4572601,115.3316116,87.56490423,181.9648283,93.36929826,66.52954518,70.57914407,110.8505321,37.62532822
2014,3,113.5650647,111.7278233,82.71459692,251.1715596,199.5241645,119.4911804,125.5935061,221.996133,130.7783561,84.61095085,66.12666502,152.8854426,128.5174967,110.0587214,55.90073013,70.06367859,123.9875954,113.530983,103.0103066,217.1248964,101.018732,134.9426201,99.97414417,93.64988254,25.80053875
